t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
211.90,82232,164.70,16.47,777.80,1097.19,0.00,5338.75
212.40,82232,163.00,16.30,786.80,1097.19,100.00,5348.52
212.91,82232,161.70,16.17,797.62,1097.19,99.60,5324.81
213.41,82232,160.50,16.05,802.55,1097.19,99.60,5312.23
213.92,82232,158.30,15.83,806.88,1097.19,0.00,5275.56
214.42,82232,152.40,15.24,797.17,1097.19,99.90,5256.78
214.93,82232,156.20,15.62,809.58,1097.19,0.00,5256.78
215.43,82232,166.50,16.65,811.39,1097.19,99.60,5260.42
215.94,82232,157.80,15.78,813.08,1097.19,0.00,5261.23
216.44,82232,161.40,16.14,817.47,1097.19,99.80,5258.78
216.95,82232,162.50,16.25,820.52,1097.19,0.00,5258.78
217.45,82232,166.40,16.64,823.52,1097.19,100.00,5273.97
217.96,82232,153.70,15.37,830.72,1097.19,0.00,5273.97
218.46,82232,164.30,16.43,830.75,1097.19,99.80,5268.59
218.97,82232,164.50,16.45,658.58,1097.19,100.00,5131.30
219.48,82232,0.50,0.05,661.31,1097.19,85.60,4319.05
219.98,82232,120.20,12.02,825.89,1097.19,73.40,4319.05
220.49,82232,168.40,16.84,826.62,1097.19,99.70,5289.83
220.99,82232,135.70,13.57,823.55,1097.19,0.00,5303.36
221.50,82232,169.00,16.90,820.11,1097.19,99.90,5284.70
222.00,82232,171.50,17.15,808.89,1097.19,100.00,5284.70
222.51,82232,151.00,15.10,795.98,1097.19,99.90,5297.84
223.01,82232,151.30,15.13,796.45,1097.19,100.00,5297.84
223.52,82232,161.00,16.10,798.47,1097.19,99.80,5289.91
224.02,82232,157.20,15.72,799.38,1097.19,100.00,5289.91
224.53,82232,161.40,16.14,806.06,1097.19,100.00,5299.25
225.03,82232,147.40,14.74,817.88,1097.19,100.00,5299.25
225.54,82232,167.40,16.74,817.91,1097.19,100.00,5302.25
226.05,82232,50.70,5.07,800.75,1097.19,0.00,5349.11
226.55,82232,92.10,9.21,814.36,1097.19,100.00,5382.83
227.05,82232,162.70,16.27,815.12,1097.19,0.00,5382.83
227.56,82232,163.30,16.33,825.64,1097.19,99.70,5365.69
228.06,82232,161.10,16.11,829.16,1097.19,100.00,5365.69
228.56,82232,159.40,15.94,828.03,1097.19,99.70,5378.34
229.06,82232,158.60,15.86,822.47,1097.19,100.00,5378.34
229.57,82232,158.20,15.82,813.95,1097.19,100.00,5370.72
230.07,82232,167.40,16.74,820.12,1097.19,100.00,5370.72
230.58,82232,156.20,15.62,823.00,1097.19,99.50,5358.16
231.08,82232,182.50,18.25,822.72,1097.19,0.00,5358.16
231.59,82232,58.60,5.86,719.12,1097.19,88.10,4610.95
232.09,82232,152.60,15.26,727.28,1097.19,0.00,4712.25
