server_round,client_id,bytes_received_update,bytes_sent_global,num_samples,round_duration_sec,timestamp
29,client_4,1923,3323,60000,0.354632,2026-03-01 21:08:04
29,client_3,1923,3323,60000,0.354632,2026-03-01 21:08:04
29,client_2,1923,3323,60000,0.354632,2026-03-01 21:08:04
29,client_1,1923,3323,60000,0.354632,2026-03-01 21:08:04
30,client_5,1923,3323,60000,2.437404,2026-03-01 21:08:14
30,client_0,1923,3323,60000,2.437404,2026-03-01 21:08:14
30,client_4,1923,3323,60000,2.437404,2026-03-01 21:08:14
30,client_3,1923,3323,60000,2.437404,2026-03-01 21:08:14
30,client_2,1923,3323,60000,2.437404,2026-03-01 21:08:14
30,client_1,1923,3323,60000,2.437404,2026-03-01 21:08:14
31,client_0,1923,3323,60000,0.150636,2026-03-01 21:08:23
31,client_4,1923,3323,60000,0.150636,2026-03-01 21:08:23
31,client_5,1923,3323,60000,0.150636,2026-03-01 21:08:23
31,client_1,1923,3323,60000,0.150636,2026-03-01 21:08:23
31,client_3,1923,3323,60000,0.150636,2026-03-01 21:08:23
31,client_2,1923,3323,60000,0.150636,2026-03-01 21:08:23
32,client_2,1923,3323,60000,0.275022,2026-03-01 21:08:31
32,client_5,1923,3323,60000,0.275022,2026-03-01 21:08:31
32,client_4,1923,3323,60000,0.275022,2026-03-01 21:08:31
32,client_0,1923,3323,60000,0.275022,2026-03-01 21:08:31
32,client_3,1923,3323,60000,0.275022,2026-03-01 21:08:31
32,client_1,1923,3323,60000,0.275022,2026-03-01 21:08:31
33,client_1,1923,3323,60000,0.276082,2026-03-01 21:08:39
33,client_2,1923,3323,60000,0.276082,2026-03-01 21:08:39
33,client_3,1923,3323,60000,0.276082,2026-03-01 21:08:39
33,client_5,1923,3323,60000,0.276082,2026-03-01 21:08:39
33,client_4,1923,3323,60000,0.276082,2026-03-01 21:08:39
33,client_0,1923,3323,60000,0.276082,2026-03-01 21:08:39
34,client_1,1923,3323,60000,0.389442,2026-03-01 21:08:47
34,client_0,1923,3323,60000,0.389442,2026-03-01 21:08:47
34,client_2,1923,3323,60000,0.389442,2026-03-01 21:08:47
34,client_5,1923,3323,60000,0.389442,2026-03-01 21:08:47
34,client_3,1923,3323,60000,0.389442,2026-03-01 21:08:47
34,client_4,1923,3323,60000,0.389442,2026-03-01 21:08:47
35,client_4,1923,3323,60000,0.210404,2026-03-01 21:08:55
35,client_5,1923,3323,60000,0.210404,2026-03-01 21:08:55
35,client_1,1923,3323,60000,0.210404,2026-03-01 21:08:55
35,client_0,1923,3323,60000,0.210404,2026-03-01 21:08:55
35,client_3,1923,3323,60000,0.210404,2026-03-01 21:08:55
35,client_2,1923,3323,60000,0.210404,2026-03-01 21:08:55
36,client_2,1923,3323,60000,0.312979,2026-03-01 21:09:02
36,client_4,1923,3323,60000,0.312979,2026-03-01 21:09:02
36,client_5,1923,3323,60000,0.312979,2026-03-01 21:09:02
36,client_1,1923,3323,60000,0.312979,2026-03-01 21:09:02
36,client_3,1923,3323,60000,0.312979,2026-03-01 21:09:02
36,client_0,1923,3323,60000,0.312979,2026-03-01 21:09:02
37,client_0,1923,3323,60000,0.424782,2026-03-01 21:09:10
37,client_5,1923,3323,60000,0.424782,2026-03-01 21:09:10
37,client_4,1923,3323,60000,0.424782,2026-03-01 21:09:10
37,client_1,1923,3323,60000,0.424782,2026-03-01 21:09:10
37,client_2,1923,3323,60000,0.424782,2026-03-01 21:09:10
37,client_3,1923,3323,60000,0.424782,2026-03-01 21:09:10
38,client_0,1923,3323,60000,2.663058,2026-03-01 21:09:21
38,client_5,1923,3323,60000,2.663058,2026-03-01 21:09:21
38,client_1,1923,3323,60000,2.663058,2026-03-01 21:09:21
38,client_2,1923,3323,60000,2.663058,2026-03-01 21:09:21
38,client_4,1923,3323,60000,2.663058,2026-03-01 21:09:21
38,client_3,1923,3323,60000,2.663058,2026-03-01 21:09:21
39,client_3,1923,3323,60000,0.240049,2026-03-01 21:09:28
39,client_0,1923,3323,60000,0.240049,2026-03-01 21:09:28
39,client_2,1923,3323,60000,0.240049,2026-03-01 21:09:28
39,client_5,1923,3323,60000,0.240049,2026-03-01 21:09:28
39,client_1,1923,3323,60000,0.240049,2026-03-01 21:09:28
39,client_4,1923,3323,60000,0.240049,2026-03-01 21:09:28
40,client_4,1923,3323,60000,0.334351,2026-03-01 21:09:36
40,client_3,1923,3323,60000,0.334351,2026-03-01 21:09:36
40,client_5,1923,3323,60000,0.334351,2026-03-01 21:09:36
40,client_2,1923,3323,60000,0.334351,2026-03-01 21:09:36
40,client_1,1923,3323,60000,0.334351,2026-03-01 21:09:36
40,client_0,1923,3323,60000,0.334351,2026-03-01 21:09:36
41,client_3,1923,3323,60000,0.149790,2026-03-01 21:09:44
41,client_0,1923,3323,60000,0.149790,2026-03-01 21:09:44
41,client_5,1923,3323,60000,0.149790,2026-03-01 21:09:44
41,client_2,1923,3323,60000,0.149790,2026-03-01 21:09:44
41,client_1,1923,3323,60000,0.149790,2026-03-01 21:09:44
41,client_4,1923,3323,60000,0.149790,2026-03-01 21:09:44
42,client_4,1923,3323,60000,0.474983,2026-03-01 21:09:51
42,client_0,1923,3323,60000,0.474983,2026-03-01 21:09:51
42,client_3,1923,3323,60000,0.474983,2026-03-01 21:09:51
42,client_5,1923,3323,60000,0.474983,2026-03-01 21:09:51
42,client_1,1923,3323,60000,0.474983,2026-03-01 21:09:51
42,client_2,1923,3323,60000,0.474983,2026-03-01 21:09:51
43,client_2,1923,3323,60000,0.319977,2026-03-01 21:09:59
43,client_4,1923,3323,60000,0.319977,2026-03-01 21:09:59
43,client_0,1923,3323,60000,0.319977,2026-03-01 21:09:59
43,client_3,1923,3323,60000,0.319977,2026-03-01 21:09:59
43,client_1,1923,3323,60000,0.319977,2026-03-01 21:09:59
43,client_5,1923,3323,60000,0.319977,2026-03-01 21:09:59
44,client_5,1923,3323,60000,0.610351,2026-03-01 21:10:07
44,client_4,1923,3323,60000,0.610351,2026-03-01 21:10:07
44,client_2,1923,3323,60000,0.610351,2026-03-01 21:10:07
44,client_0,1923,3323,60000,0.610351,2026-03-01 21:10:07
44,client_1,1923,3323,60000,0.610351,2026-03-01 21:10:07
44,client_3,1923,3323,60000,0.610351,2026-03-01 21:10:07
45,client_5,1923,3323,60000,0.400151,2026-03-01 21:10:15
45,client_3,1923,3323,60000,0.400151,2026-03-01 21:10:15
45,client_4,1923,3323,60000,0.400151,2026-03-01 21:10:15
45,client_0,1923,3323,60000,0.400151,2026-03-01 21:10:15
45,client_2,1923,3323,60000,0.400151,2026-03-01 21:10:15
45,client_1,1923,3323,60000,0.400151,2026-03-01 21:10:15
46,client_1,1923,3323,60000,0.308568,2026-03-01 21:10:23
46,client_3,1923,3323,60000,0.308568,2026-03-01 21:10:23
46,client_4,1923,3323,60000,0.308568,2026-03-01 21:10:23
