t_sec,pid,cpu_raw,cpu_norm,rss_mb,peak_rss_mb,sys_cpu,sys_used_mb
211.98,82309,153.70,15.37,817.08,1114.16,99.90,5284.70
212.49,82309,159.00,15.90,821.41,1114.16,100.00,5284.70
212.99,82309,148.10,14.81,813.38,1114.16,99.90,5297.84
213.50,82309,145.90,14.59,806.09,1114.16,0.00,5297.84
214.00,82309,153.00,15.30,812.97,1114.16,99.80,5289.91
214.51,82309,159.50,15.95,812.91,1114.16,0.00,5289.91
215.01,82309,151.90,15.19,788.78,1114.16,100.00,5299.25
215.52,82309,160.50,16.05,800.31,1114.16,0.00,5299.25
216.02,82309,140.80,14.08,803.31,1114.16,100.00,5305.20
216.53,82309,39.00,3.90,786.97,1114.16,0.00,5349.11
217.03,82309,111.80,11.18,803.83,1114.16,100.00,5382.83
217.54,82309,169.00,16.90,812.42,1114.16,0.00,5382.83
218.04,82309,162.80,16.28,815.14,1114.16,99.70,5365.69
218.55,82309,169.70,16.97,817.23,1114.16,100.00,5365.69
219.05,82309,159.90,15.99,797.78,1114.16,99.70,5378.34
219.56,82309,157.00,15.70,798.02,1114.16,100.00,5378.34
220.06,82309,160.60,16.06,792.64,1114.16,100.00,5370.72
220.57,82309,153.90,15.39,790.55,1114.16,100.00,5370.72
221.07,82309,162.30,16.23,790.95,1114.16,99.50,5358.16
221.57,82309,178.70,17.87,796.58,1114.16,0.00,5358.16
222.08,82309,52.90,5.29,692.75,1114.16,88.10,4712.25
222.59,82309,161.20,16.12,693.56,1114.16,0.00,4712.25
